ID_Chamado,ID_Cliente,Hora_Abertura_Chamado,Hora_Inicio_Atendimento,Hora_Finalizacao_Atendimento
7972,34276703356,11/05/2025 às 05:34:01,11/05/2025 às 05:42:58,11/05/2025 às 07:00:02
7973,34276703356,06/05/2025 às 02:44:00,06/05/2025 às 03:03:27,06/05/2025 às 04:18:11
7974,34276703356,08/06/2025 às 19:26:04,08/06/2025 às 19:41:33,08/06/2025 às 20:26:49
7975,34276928200,13/02/2025 às 13:21:21,13/02/2025 às 13:21:21,13/02/2025 às 13:32:03
7976,34282446397,31/03/2025 às 13:50:33,31/03/2025 às 13:50:33,31/03/2025 às 13:59:35
7977,34285747997,08/04/2025 às 05:59:51,08/04/2025 às 05:59:51,08/04/2025 às 06:01:21
7978,34286696522,09/04/2025 às 15:25:21,09/04/2025 às 15:25:21,09/04/2025 às 15:33:04
7979,34296258296,08/03/2025 às 09:58:05,08/03/2025 às 09:58:05,08/03/2025 às 10:04:15
7980,34296258296,13/03/2025 às 21:13:47,13/03/2025 às 21:19:23,13/03/2025 às 21:30:45
7981,34299441306,05/01/2025 às 07:09:56,05/01/2025 às 07:09:56,05/01/2025 às 07:11:52
7982,34299441306,20/01/2025 às 20:00:29,20/01/2025 às 20:09:00,20/01/2025 às 20:23:57
7983,34299441306,07/02/2025 às 19:23:34,07/02/2025 às 19:29:59,07/02/2025 às 20:04:35
7984,34299441306,17/01/2025 às 02:05:54,17/01/2025 às 02:25:46,17/01/2025 às 02:57:30
7985,34305104828,26/03/2025 às 11:43:34,26/03/2025 às 11:43:34,26/03/2025 às 11:53:50
7986,34305104828,18/01/2025 às 03:21:25,18/01/2025 às 03:24:08,18/01/2025 às 04:00:37
7987,34305104828,11/04/2025 às 11:20:01,11/04/2025 às 11:32:24,11/04/2025 às 12:11:06
7988,34307706529,13/03/2025 às 02:05:20,13/03/2025 às 02:05:20,13/03/2025 às 02:11:23
7989,34310045567,03/06/2025 às 11:28:24,03/06/2025 às 11:28:24,03/06/2025 às 11:30:03
7990,34320898228,02/05/2025 às 12:42:50,02/05/2025 às 12:42:50,02/05/2025 às 12:46:30
7991,34322362763,16/03/2025 às 19:20:22,16/03/2025 às 19:20:22,16/03/2025 às 19:40:03
7992,34322362763,22/06/2025 às 10:21:14,22/06/2025 às 10:29:44,22/06/2025 às 11:16:50
7993,34322362763,28/03/2025 às 17:15:23,28/03/2025 às 17:28:54,28/03/2025 às 18:30:58
7994,34322362763,12/02/2025 às 09:45:52,12/02/2025 às 09:59:53,12/02/2025 às 11:09:25
7995,34329641044,06/02/2025 às 01:32:08,06/02/2025 às 01:32:08,06/02/2025 às 01:34:14
7996,34329641044,09/04/2025 às 02:47:29,09/04/2025 às 02:50:55,09/04/2025 às 03:29:23
7997,34329764605,02/05/2025 às 11:09:11,02/05/2025 às 11:09:11,02/05/2025 às 11:16:01
7998,34338428412,16/01/2025 às 11:01:34,16/01/2025 às 11:01:34,16/01/2025 às 11:02:37
7999,34346850068,09/06/2025 às 19:37:28,09/06/2025 às 19:37:28,09/06/2025 às 19:45:23
8000,34349382454,16/02/2025 às 19:09:24,16/02/2025 às 19:09:24,16/02/2025 às 19:11:22
8001,34350543054,21/02/2025 às 01:48:17,21/02/2025 às 01:48:17,21/02/2025 às 01:54:32
8002,34351146839,10/05/2025 às 00:48:24,10/05/2025 às 00:48:24,10/05/2025 às 00:54:55
8003,34351146839,19/01/2025 às 09:03:24,19/01/2025 às 09:08:50,19/01/2025 às 09:53:02
8004,34353896269,11/01/2025 às 09:53:53,11/01/2025 às 09:53:53,11/01/2025 às 10:02:42
8005,34354032813,27/01/2025 às 02:05:11,27/01/2025 às 02:05:11,27/01/2025 às 02:10:03
8006,34354759142,18/03/2025 às 03:29:40,18/03/2025 às 03:29:40,18/03/2025 às 03:40:42
8007,34356933748,02/05/2025 às 22:53:14,02/05/2025 às 22:53:14,02/05/2025 às 22:54:24
8008,34356933748,24/02/2025 às 21:57:17,24/02/2025 às 21:59:59,24/02/2025 às 22:27:14
8009,34365179958,01/01/2025 às 21:02:16,01/01/2025 às 21:02:16,01/01/2025 às 21:20:17
8010,34365179958,14/01/2025 às 10:47:11,14/01/2025 às 10:48:07,14/01/2025 às 11:21:37
8011,34365179958,17/03/2025 às 10:57:54,17/03/2025 às 11:16:34,17/03/2025 às 12:36:34
8012,34365179958,23/05/2025 às 14:24:49,23/05/2025 às 14:42:06,23/05/2025 às 15:36:46
8013,34371969778,10/05/2025 às 13:03:30,10/05/2025 às 13:03:30,10/05/2025 às 13:11:42
8014,34371969778,09/05/2025 às 13:59:58,09/05/2025 às 14:04:58,09/05/2025 às 14:27:37
8015,34371969778,03/05/2025 às 07:20:23,03/05/2025 às 07:36:17,03/05/2025 às 07:54:20
8016,34379660682,08/06/2025 às 23:53:59,08/06/2025 às 23:53:59,08/06/2025 às 23:56:56
8017,34379660682,21/06/2025 às 22:09:31,21/06/2025 às 22:17:05,21/06/2025 às 22:53:11
8018,34379660682,14/03/2025 às 07:53:40,14/03/2025 às 08:05:15,14/03/2025 às 08:35:27
8019,34379660682,06/03/2025 às 04:08:41,06/03/2025 às 04:13:53,06/03/2025 às 05:20:13
8020,34379660682,05/06/2025 às 08:56:52,05/06/2025 às 09:06:45,05/06/2025 às 10:01:09
8021,34379660682,25/06/2025 às 02:01:53,25/06/2025 às 02:08:20,25/06/2025 às 03:27:24
8022,34389350372,08/02/2025 às 04:12:18,08/02/2025 às 04:12:18,08/02/2025 às 04:16:16
8023,34404372644,06/06/2025 às 21:19:08,06/06/2025 às 21:19:08,06/06/2025 às 21:28:27
8024,34404850918,04/03/2025 às 10:38:48,04/03/2025 às 10:38:48,04/03/2025 às 10:51:57
8025,34418412891,11/01/2025 às 13:01:40,11/01/2025 às 13:01:40,11/01/2025 às 13:06:30
8026,34422587451,18/03/2025 às 12:39:24,18/03/2025 às 12:39:24,18/03/2025 às 12:53:16
8027,34432090539,16/02/2025 às 07:06:28,16/02/2025 às 07:06:28,16/02/2025 às 07:15:45
8028,34432111826,23/01/2025 às 07:22:25,23/01/2025 às 07:22:25,23/01/2025 às 07:32:48
8029,34432111826,03/03/2025 às 14:37:50,03/03/2025 às 14:47:36,03/03/2025 às 15:08:39
8030,34443382321,22/05/2025 às 05:29:48,22/05/2025 às 05:29:48,22/05/2025 às 05:36:10
8031,34444112163,29/04/2025 às 10:40:41,29/04/2025 às 10:40:41,29/04/2025 às 10:50:28
8032,34444112163,17/05/2025 às 12:27:12,17/05/2025 às 12:27:32,17/05/2025 às 13:08:05
8033,34457901771,07/01/2025 às 19:35:23,07/01/2025 às 19:35:23,07/01/2025 às 19:36:30
8034,34468209551,31/01/2025 às 12:55:17,31/01/2025 às 12:55:17,31/01/2025 às 13:03:02
8035,34488326727,30/01/2025 às 15:46:31,30/01/2025 às 15:46:31,30/01/2025 às 15:49:39
8036,34488326727,02/02/2025 às 13:25:30,02/02/2025 às 13:34:39,02/02/2025 às 14:10:36
8037,34493515708,19/03/2025 às 17:09:20,19/03/2025 às 17:09:20,19/03/2025 às 17:21:23
8038,34520546343,11/01/2025 às 20:22:43,11/01/2025 às 20:22:43,11/01/2025 às 20:29:30
8039,34521678269,05/04/2025 às 15:28:32,05/04/2025 às 15:28:32,05/04/2025 às 15:36:04
8040,34526456370,04/03/2025 às 07:01:43,04/03/2025 às 07:01:43,04/03/2025 às 07:10:48
8041,34526456370,14/03/2025 às 03:15:53,14/03/2025 às 03:17:56,14/03/2025 às 04:09:50
8042,34530837719,17/01/2025 às 16:51:46,17/01/2025 às 16:51:46,17/01/2025 às 16:53:17
8043,34532725269,28/01/2025 às 07:23:06,28/01/2025 às 07:23:06,28/01/2025 às 07:33:00
8044,34539213352,19/02/2025 às 13:19:03,19/02/2025 às 13:19:03,19/02/2025 às 13:19:54
8045,34539213352,10/01/2025 às 11:25:55,10/01/2025 às 11:30:57,10/01/2025 às 12:03:46
8046,34539213352,23/04/2025 às 10:50:11,23/04/2025 às 11:01:43,23/04/2025 às 11:18:52
8047,34539383644,06/04/2025 às 17:33:46,06/04/2025 às 17:33:46,06/04/2025 às 17:45:19
8048,34545626332,08/04/2025 às 23:46:33,08/04/2025 às 23:46:33,08/04/2025 às 23:47:14
8049,34551296429,25/03/2025 às 22:05:47,25/03/2025 às 22:05:47,25/03/2025 às 22:13:13
8050,34558422147,06/06/2025 às 17:31:59,06/06/2025 às 17:31:59,06/06/2025 às 17:34:21
8051,34566593312,22/05/2025 às 18:53:07,22/05/2025 às 18:53:07,22/05/2025 às 18:54:15
8052,34570222484,03/03/2025 às 18:36:55,03/03/2025 às 18:36:55,03/03/2025 às 18:49:06
8053,34576260083,16/01/2025 às 14:43:06,16/01/2025 às 14:43:06,16/01/2025 às 14:55:06
8054,34588421909,16/05/2025 às 23:19:05,16/05/2025 às 23:19:05,16/05/2025 às 23:19:47
8055,34597254487,07/01/2025 às 21:49:34,07/01/2025 às 21:49:34,07/01/2025 às 21:51:02
8056,34603777121,27/05/2025 às 04:40:51,27/05/2025 às 04:40:51,27/05/2025 às 04:50:06
8057,34605646283,14/01/2025 às 14:59:27,14/01/2025 às 14:59:27,14/01/2025 às 15:00:38
8058,34606037043,08/05/2025 às 04:34:03,08/05/2025 às 04:34:03,08/05/2025 às 04:41:47
8059,34608591626,18/04/2025 às 14:24:24,18/04/2025 às 14:24:24,18/04/2025 às 14:27:28
8060,34611140319,27/06/2025 às 08:19:26,27/06/2025 às 08:19:26,27/06/2025 às 08:30:46
8061,34611140319,29/04/2025 às 11:07:52,29/04/2025 às 11:17:40,29/04/2025 às 12:01:32
8062,34611140319,09/06/2025 às 03:03:06,09/06/2025 às 03:14:17,09/06/2025 às 03:30:08
8063,34611575577,20/03/2025 às 22:34:42,20/03/2025 às 22:34:42,20/03/2025 às 22:35:12
8064,34613089029,03/06/2025 às 11:28:42,03/06/2025 às 11:28:42,03/06/2025 às 11:32:35
8065,34620169897,29/01/2025 às 10:35:14,29/01/2025 às 10:35:14,29/01/2025 às 10:38:13
8066,34624164492,17/01/2025 às 15:23:37,17/01/2025 às 15:23:37,17/01/2025 às 15:42:21
8067,34645839732,07/05/2025 às 20:13:56,07/05/2025 às 20:13:56,07/05/2025 às 20:14:44
8068,34646408737,20/05/2025 às 23:49:17,20/05/2025 às 23:49:17,20/05/2025 às 23:50:36
8069,34646408737,29/01/2025 às 15:27:58,29/01/2025 às 15:29:05,29/01/2025 às 16:12:05
8070,34655969225,06/04/2025 às 16:08:42,06/04/2025 às 16:08:42,06/04/2025 às 16:10:30
8071,34660068827,03/01/2025 às 11:05:16,03/01/2025 às 11:05:16,03/01/2025 às 11:09:51
8072,34661228314,17/03/2025 às 15:10:29,17/03/2025 às 15:10:29,17/03/2025 às 15:13:01
8073,34661228314,19/03/2025 às 07:22:07,19/03/2025 às 07:31:23,19/03/2025 às 07:46:19
8074,34667529728,07/02/2025 às 17:04:04,07/02/2025 às 17:04:04,07/02/2025 às 17:06:44
8075,34671828627,14/04/2025 às 08:07:18,14/04/2025 às 08:07:18,14/04/2025 às 08:22:02
8076,34679244569,20/04/2025 às 01:23:29,20/04/2025 às 01:23:29,20/04/2025 às 01:28:33
8077,34684699388,12/01/2025 às 23:20:17,12/01/2025 às 23:20:17,12/01/2025 às 23:36:48
8078,34686440193,28/02/2025 às 12:58:45,28/02/2025 às 12:58:45,28/02/2025 às 12:59:28
8079,34687082753,07/02/2025 às 09:22:30,07/02/2025 às 09:22:30,07/02/2025 às 09:29:10
8080,34691044755,16/05/2025 às 01:25:33,16/05/2025 às 01:25:33,16/05/2025 às 01:32:00
8081,34693893521,13/06/2025 às 16:09:42,13/06/2025 às 16:09:42,13/06/2025 às 16:10:59
8082,34696073918,21/01/2025 às 16:51:07,21/01/2025 às 16:51:07,21/01/2025 às 16:52:09
8083,34705212199,17/02/2025 às 21:40:36,17/02/2025 às 21:40:36,17/02/2025 às 21:41:54
8084,34708249367,07/04/2025 às 05:35:31,07/04/2025 às 05:35:31,07/04/2025 às 05:38:26
8085,34708249367,13/05/2025 às 11:42:10,13/05/2025 às 11:43:00,13/05/2025 às 12:06:21
8086,34708249367,12/01/2025 às 20:19:39,12/01/2025 às 20:36:56,12/01/2025 às 21:41:00
8087,34708249367,26/06/2025 às 22:10:18,26/06/2025 às 22:27:10,26/06/2025 às 22:52:46
8088,34712174389,11/01/2025 às 03:09:52,11/01/2025 às 03:09:52,11/01/2025 às 03:29:28
8089,34712174389,25/03/2025 às 16:37:54,25/03/2025 às 16:41:01,25/03/2025 às 17:23:07
8090,34712174389,16/04/2025 às 18:31:47,16/04/2025 às 18:45:51,16/04/2025 às 19:43:59
8091,34712174389,25/05/2025 às 13:31:03,25/05/2025 às 13:41:22,25/05/2025 às 14:16:02
8092,34712174389,27/03/2025 às 06:26:59,27/03/2025 às 06:45:44,27/03/2025 às 07:12:08
8093,34712174389,09/05/2025 às 03:16:59,09/05/2025 às 03:36:31,09/05/2025 às 04:23:35
8094,34714512863,12/01/2025 às 16:22:53,12/01/2025 às 16:22:53,12/01/2025 às 16:26:26
8095,34715699500,08/05/2025 às 00:46:23,08/05/2025 às 00:46:23,08/05/2025 às 01:01:15
8096,34715699500,05/04/2025 às 22:09:48,05/04/2025 às 22:13:00,05/04/2025 às 22:40:00
8097,34715699500,12/06/2025 às 18:19:23,12/06/2025 às 18:28:14,12/06/2025 às 19:41:26
8098,34715699500,17/02/2025 às 23:53:41,18/02/2025 às 00:00:48,18/02/2025 às 00:39:20
8099,34716506034,05/03/2025 às 01:13:31,05/03/2025 às 01:13:31,05/03/2025 às 01:14:31
8100,34716506034,26/04/2025 às 20:08:56,26/04/2025 às 20:11:43,26/04/2025 às 20:45:28
8101,34716506034,20/01/2025 às 04:21:25,20/01/2025 às 04:36:08,20/01/2025 às 05:04:40
8102,34716506034,03/05/2025 às 13:08:06,03/05/2025 às 13:24:34,03/05/2025 às 14:07:46
8103,34716506034,27/04/2025 às 14:05:44,27/04/2025 às 14:16:09,27/04/2025 às 15:01:09
8104,34716506034,15/04/2025 às 14:16:43,15/04/2025 às 14:25:41,15/04/2025 às 15:45:13
8105,34717205560,01/05/2025 às 00:17:28,01/05/2025 às 00:17:28,01/05/2025 às 00:23:05
8106,34717578783,03/06/2025 às 23:55:49,03/06/2025 às 23:55:49,04/06/2025 às 00:01:10
8107,34721852463,02/01/2025 às 05:26:12,02/01/2025 às 05:26:12,02/01/2025 às 05:39:48
8108,34725361997,12/04/2025 às 12:21:16,12/04/2025 às 12:21:16,12/04/2025 às 12:28:55
8109,34728661501,01/05/2025 às 10:09:11,01/05/2025 às 10:09:11,01/05/2025 às 10:11:53
8110,34728661501,19/03/2025 às 04:38:19,19/03/2025 às 04:47:19,19/03/2025 às 05:45:31
8111,34731640177,04/01/2025 às 07:01:36,04/01/2025 às 07:01:36,04/01/2025 às 07:05:01
8112,34736273793,13/04/2025 às 02:59:03,13/04/2025 às 02:59:03,13/04/2025 às 03:00:39
8113,34736769120,22/06/2025 às 15:32:06,22/06/2025 às 15:32:06,22/06/2025 às 15:41:25
8114,34739468427,03/03/2025 às 22:11:49,03/03/2025 às 22:11:49,03/03/2025 às 22:12:59
8115,34740764582,17/01/2025 às 20:22:08,17/01/2025 às 20:22:08,17/01/2025 às 20:23:30
8116,34742260013,12/04/2025 às 11:56:45,12/04/2025 às 11:56:45,12/04/2025 às 12:08:36
8117,34749712936,04/05/2025 às 05:02:30,04/05/2025 às 05:02:30,04/05/2025 às 05:08:40
8118,34760142851,29/03/2025 às 18:18:18,29/03/2025 às 18:18:18,29/03/2025 às 18:25:22
8119,34764681340,28/02/2025 às 02:43:15,28/02/2025 às 02:43:15,28/02/2025 às 02:48:17
8120,34764690626,04/06/2025 às 22:42:48,04/06/2025 às 22:42:48,04/06/2025 às 22:58:54
8121,34768383155,15/03/2025 às 08:04:12,15/03/2025 às 08:04:12,15/03/2025 às 08:19:08
8122,34769763509,19/02/2025 às 06:10:37,19/02/2025 às 06:10:37,19/02/2025 às 06:11:17
8123,34779020589,01/06/2025 às 01:26:50,01/06/2025 às 01:26:50,01/06/2025 às 01:28:07
8124,34780861532,06/01/2025 às 00:25:58,06/01/2025 às 00:25:58,06/01/2025 às 00:27:47
8125,34780861532,05/03/2025 às 01:03:06,05/03/2025 às 01:09:14,05/03/2025 às 01:33:35
8126,34780861532,27/03/2025 às 13:32:28,27/03/2025 às 13:43:08,27/03/2025 às 14:23:04
8127,34780861532,31/03/2025 às 14:58:36,31/03/2025 às 15:18:36,31/03/2025 às 16:05:32
8128,34780861532,13/06/2025 às 05:49:27,13/06/2025 às 05:56:04,13/06/2025 às 06:26:04
8129,34802355047,04/01/2025 às 16:45:06,04/01/2025 às 16:45:06,04/01/2025 às 16:48:05
8130,34802355047,07/06/2025 às 21:56:33,07/06/2025 às 21:57:15,07/06/2025 às 22:14:54
8131,34808916564,07/04/2025 às 03:58:23,07/04/2025 às 03:58:23,07/04/2025 às 03:59:48
8132,34808916564,06/04/2025 às 14:54:25,06/04/2025 às 15:03:23,06/04/2025 às 15:42:09
8133,34808916564,27/06/2025 às 20:53:31,27/06/2025 às 21:09:52,27/06/2025 às 22:09:37
8134,34821964527,16/04/2025 às 09:23:48,16/04/2025 às 09:23:48,16/04/2025 às 09:32:26
8135,34824211645,03/02/2025 às 03:18:00,03/02/2025 às 03:18:00,03/02/2025 às 03:35:35
8136,34824211645,07/03/2025 às 06:33:42,07/03/2025 às 06:36:30,07/03/2025 às 07:20:45
8137,34824211645,05/01/2025 às 05:06:18,05/01/2025 às 05:25:30,05/01/2025 às 06:01:18
8138,34824211645,22/05/2025 às 09:30:32,22/05/2025 às 09:42:52,22/05/2025 às 10:47:04
8139,34824211645,28/01/2025 às 11:57:34,28/01/2025 às 12:07:14,28/01/2025 às 12:29:30
8140,34824211645,22/01/2025 às 02:03:14,22/01/2025 às 02:11:52,22/01/2025 às 02:53:36
8141,34842158282,30/01/2025 às 12:54:01,30/01/2025 às 12:54:01,30/01/2025 às 13:12:05
8142,34842158282,25/02/2025 às 19:05:58,25/02/2025 às 19:09:38,25/02/2025 às 19:26:08
8143,34843083471,03/03/2025 às 15:01:26,03/03/2025 às 15:01:26,03/03/2025 às 15:04:54
8144,34843083471,19/04/2025 às 22:40:21,19/04/2025 às 22:43:36,19/04/2025 às 23:11:04
8145,34843083471,23/06/2025 às 17:20:54,23/06/2025 às 17:33:42,23/06/2025 às 17:52:24
8146,34843083471,17/01/2025 às 19:29:00,17/01/2025 às 19:40:00,17/01/2025 às 19:58:16
8147,34848372810,05/03/2025 às 10:33:57,05/03/2025 às 10:33:57,05/03/2025 às 10:41:42
8148,34851401989,03/04/2025 às 18:22:45,03/04/2025 às 18:22:45,03/04/2025 às 18:23:55
8149,34853051181,31/05/2025 às 00:01:53,31/05/2025 às 00:01:53,31/05/2025 às 00:07:54
8150,34853051181,21/05/2025 às 04:30:17,21/05/2025 às 04:31:39,21/05/2025 às 05:12:49
8151,34856640326,07/02/2025 às 00:33:44,07/02/2025 às 00:33:44,07/02/2025 às 00:51:23
8152,34859628205,25/05/2025 às 12:04:05,25/05/2025 às 12:04:05,25/05/2025 às 12:13:11
8153,34860383600,21/05/2025 às 15:40:07,21/05/2025 às 15:40:07,21/05/2025 às 15:42:56
8154,34860383600,13/01/2025 às 21:17:33,13/01/2025 às 21:18:42,13/01/2025 às 22:01:57
8155,34864303754,30/03/2025 às 00:17:46,30/03/2025 às 00:17:46,30/03/2025 às 00:19:40
8156,34866254105,25/03/2025 às 18:45:50,25/03/2025 às 18:45:50,25/03/2025 às 18:47:38
8157,34866254105,20/03/2025 às 08:40:15,20/03/2025 às 08:40:44,20/03/2025 às 09:08:06
8158,34866254105,06/06/2025 às 19:39:04,06/06/2025 às 19:56:37,06/06/2025 às 20:33:34
8159,34874779526,18/05/2025 às 23:15:06,18/05/2025 às 23:15:06,18/05/2025 às 23:29:07
8160,34877539258,15/04/2025 às 06:23:38,15/04/2025 às 06:23:38,15/04/2025 às 06:24:20
8161,34879775555,10/01/2025 às 23:30:52,10/01/2025 às 23:30:52,10/01/2025 às 23:31:43
8162,34882334974,21/01/2025 às 17:07:47,21/01/2025 às 17:07:47,21/01/2025 às 17:09:20
8163,34882334974,26/03/2025 às 18:04:49,26/03/2025 às 18:07:16,26/03/2025 às 18:28:48
8164,34882725005,25/03/2025 às 23:54:23,25/03/2025 às 23:54:23,26/03/2025 às 00:01:44
8165,34888903931,04/02/2025 às 18:04:28,04/02/2025 às 18:04:28,04/02/2025 às 18:17:23
8166,34897404811,24/05/2025 às 04:09:00,24/05/2025 às 04:09:00,24/05/2025 às 04:17:50
8167,34897404811,11/02/2025 às 19:49:08,11/02/2025 às 19:50:28,11/02/2025 às 20:06:49
8168,34899371514,28/01/2025 às 22:12:19,28/01/2025 às 22:12:19,28/01/2025 às 22:24:20
8169,34906482695,27/03/2025 às 16:22:41,27/03/2025 às 16:22:41,27/03/2025 às 16:29:21
8170,34906482695,30/05/2025 às 08:16:36,30/05/2025 às 08:22:48,30/05/2025 às 08:44:04
8171,34910967220,30/05/2025 às 22:19:06,30/05/2025 às 22:19:06,30/05/2025 às 22:22:38
8172,34913216235,23/06/2025 às 11:24:07,23/06/2025 às 11:24:07,23/06/2025 às 11:27:45
8173,34913216235,03/01/2025 às 11:02:16,03/01/2025 às 11:10:10,03/01/2025 às 11:36:07
8174,34914067934,12/04/2025 às 02:22:27,12/04/2025 às 02:22:27,12/04/2025 às 02:25:21
8175,34916136259,26/05/2025 às 04:36:52,26/05/2025 às 04:36:52,26/05/2025 às 04:44:45
8176,34917051751,09/06/2025 às 22:11:59,09/06/2025 às 22:11:59,09/06/2025 às 22:21:26
8177,34918740194,21/03/2025 às 03:21:04,21/03/2025 às 03:21:04,21/03/2025 às 03:23:55
8178,34918740194,19/03/2025 às 12:07:50,19/03/2025 às 12:12:17,19/03/2025 às 12:56:05
8179,34933619437,06/06/2025 às 17:52:28,06/06/2025 às 17:52:28,06/06/2025 às 17:58:38
8180,34934325287,18/05/2025 às 22:52:29,18/05/2025 às 22:52:29,18/05/2025 às 22:58:29
8181,34936374607,05/06/2025 às 03:38:50,05/06/2025 às 03:38:50,05/06/2025 às 03:43:28
8182,34936374607,07/01/2025 às 07:35:03,07/01/2025 às 07:42:01,07/01/2025 às 08:03:33
8183,34937702887,08/06/2025 às 09:10:48,08/06/2025 às 09:10:48,08/06/2025 às 09:18:59
8184,34951043046,18/04/2025 às 08:39:50,18/04/2025 às 08:39:50,18/04/2025 às 08:46:50
8185,34956135028,28/03/2025 às 22:05:52,28/03/2025 às 22:05:52,28/03/2025 às 22:13:08
8186,34956366204,14/05/2025 às 13:38:48,14/05/2025 às 13:38:48,14/05/2025 às 13:45:50
8187,34961065463,28/02/2025 às 03:10:49,28/02/2025 às 03:10:49,28/02/2025 às 03:12:47
8188,34961720571,11/02/2025 às 20:01:05,11/02/2025 às 20:01:05,11/02/2025 às 20:02:24
8189,34970031383,26/03/2025 às 13:53:47,26/03/2025 às 13:53:47,26/03/2025 às 14:02:48
8190,34970535270,26/06/2025 às 17:00:16,26/06/2025 às 17:00:16,26/06/2025 às 17:05:05
8191,34982133670,04/04/2025 às 18:55:38,04/04/2025 às 18:55:38,04/04/2025 às 18:59:10
8192,35004304707,13/06/2025 às 12:40:28,13/06/2025 às 12:40:28,13/06/2025 às 12:42:19
8193,35010843552,08/02/2025 às 17:20:56,08/02/2025 às 17:20:56,08/02/2025 às 17:23:20
8194,35019208269,02/03/2025 às 20:43:06,02/03/2025 às 20:43:06,02/03/2025 às 20:51:16
8195,35026178734,09/06/2025 às 23:43:44,09/06/2025 às 23:43:44,09/06/2025 às 23:53:27
8196,35032583931,20/01/2025 às 11:31:16,20/01/2025 às 11:31:16,20/01/2025 às 11:34:09
8197,35033005593,05/01/2025 às 12:26:49,05/01/2025 às 12:26:49,05/01/2025 às 12:28:37
8198,35034501418,27/02/2025 às 12:09:13,27/02/2025 às 12:09:13,27/02/2025 às 12:15:18
8199,35034501418,09/04/2025 às 22:15:40,09/04/2025 às 22:22:10,09/04/2025 às 22:57:28
8200,35037567424,04/06/2025 às 17:51:20,04/06/2025 às 17:51:20,04/06/2025 às 18:01:16
8201,35038119556,17/02/2025 às 15:39:59,17/02/2025 às 15:39:59,17/02/2025 às 15:41:52
8202,35052531772,24/04/2025 às 02:41:23,24/04/2025 às 02:41:23,24/04/2025 às 02:49:21
8203,35052531772,20/02/2025 às 10:42:17,20/02/2025 às 10:51:28,20/02/2025 às 10:59:02
8204,35052531772,25/06/2025 às 20:36:47,25/06/2025 às 20:39:18,25/06/2025 às 20:54:36
8205,35052531772,29/05/2025 às 13:39:34,29/05/2025 às 13:46:49,29/05/2025 às 13:57:47
8206,35052531772,18/04/2025 às 08:25:32,18/04/2025 às 08:28:44,18/04/2025 às 08:51:02
8207,35052531772,01/01/2025 às 18:43:20,01/01/2025 às 18:49:42,01/01/2025 às 19:13:39
8208,35052531772,26/04/2025 às 12:50:08,26/04/2025 às 13:02:40,26/04/2025 às 13:18:56
8209,35053749796,03/03/2025 às 08:12:19,03/03/2025 às 08:12:19,03/03/2025 às 08:18:27
